Reference Company,Security Description,Trade Date,Ask,Bid,Close
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/2/20,1.3,0.65,0.65
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/3/20,1.35,0.7,0.7
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/4/20,1.15,0.5,0.5
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/7/20,1.225,0.275,0.275
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/8/20,1.075,0.425,0.425
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/9/20,1.025,0.375,0.375
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/10/20,1.025,0.375,0.375
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/11/20,1.025,0.075,0.075
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/14/20,0.9,0.25,0.25
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/15/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/16/20,0.975,0.325,0.325
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/17/20,1.1,0.45,0.45
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/18/20,1.3,0.3,0.3
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/21/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/22/20,0.825,0.175,0.175
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/23/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/24/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/25/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/28/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/29/20,0.875,0.225,0.225
EUR9MR10=,Euro/US Dollar 9 Month 10 Delta Risk Reversal,12/30/20,1.125,0.125,0.125
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,11/30/20,1.425,0.975,0.975
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/1/20,1.438,0.988,0.988
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/2/20,1.513,1.013,1.013
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/3/20,1.65,1.05,1.05
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/4/20,1.65,1.05,1.05
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/7/20,1.625,1.125,1.125
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/8/20,1.663,1.063,1.063
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/9/20,1.663,1.063,1.063
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/10/20,1.663,1.063,1.063
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/11/20,1.675,1.075,1.075
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/14/20,1.675,1.075,1.075
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/15/20,1.663,1.063,1.063
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/16/20,1.575,0.975,0.975
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/17/20,1.575,0.975,0.975
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/18/20,1.575,0.975,0.975
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/21/20,1.675,1.075,1.075
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/22/20,1.625,1.025,1.025
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/23/20,1.625,1.025,1.025
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/24/20,1.6,1,1
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/25/20,1.6,1,1
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/28/20,1.563,1.063,1.063
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/29/20,1.6,1,1
EUR9MB10=,Euro/US Dollar 9 Month 10 Delta Butterfly,12/30/20,1.6,1,1
EUR1YO=,Euro/US Dollar 1 Year ATM Option,11/30/20,6.4,6.2,6.2
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/1/20,6.515,6.315,6.315
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/2/20,6.575,6.325,6.325
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/3/20,6.575,6.375,6.375
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/4/20,6.6,6.45,6.45
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/7/20,6.65,6.4,6.4
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/8/20,6.5,6.3,6.3
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/9/20,6.5,6.3,6.3
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/10/20,6.55,6.35,6.35
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/11/20,6.7,6.5,6.5
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/14/20,6.725,6.475,6.475
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/15/20,6.675,6.475,6.475
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/16/20,6.72,6.52,6.52
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/17/20,6.75,6.55,6.55
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/18/20,6.6,6.4,6.4
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/21/20,6.6,6.4,6.4
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/22/20,6.54,6.34,6.34
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/23/20,6.465,6.265,6.265
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/24/20,6.4,6.2,6.2
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/25/20,6.4,6.2,6.2
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/28/20,6.432,6.233,6.233
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/29/20,6.475,6.275,6.275
EUR1YO=,Euro/US Dollar 1 Year ATM Option,12/30/20,6.55,6.35,6.35
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,11/30/20,0.625,0.425,0.425
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/1/20,0.675,0.475,0.475
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/2/20,0.688,0.438,0.438
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/3/20,0.675,0.475,0.475
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/4/20,0.6,0.4,0.4
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/7/20,0.6,0.35,0.35
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/8/20,0.525,0.325,0.325
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/9/20,0.525,0.325,0.325
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/10/20,0.525,0.325,0.325
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/11/20,0.475,0.275,0.275
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/14/20,0.5,0.25,0.25
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/15/20,0.525,0.325,0.325
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/16/20,0.488,0.287,0.287
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/17/20,0.575,0.375,0.375
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/18/20,0.575,0.375,0.375
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/21/20,0.438,0.237,0.237
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/22/20,0.425,0.225,0.225
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/23/20,0.425,0.225,0.225
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/24/20,0.45,0.25,0.25
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/25/20,0.45,0.25,0.25
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/28/20,0.45,0.25,0.25
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/29/20,0.463,0.262,0.262
EUR1YRR=,Euro/US Dollar 1 Year 25 Delta Risk Reversal,12/30/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,11/30/20,0.475,0.275,0.275
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/1/20,0.475,0.275,0.275
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/2/20,0.525,0.275,0.275
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/3/20,0.525,0.325,0.325
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/4/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/7/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/8/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/9/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/10/20,0.5,0.35,0.35
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/11/20,0.5,0.35,0.35
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/14/20,0.55,0.35,0.35
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/15/20,0.525,0.325,0.325
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/16/20,0.488,0.287,0.287
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/17/20,0.488,0.287,0.287
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/18/20,0.475,0.325,0.325
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/21/20,0.525,0.325,0.325
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/22/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/23/20,0.512,0.313,0.313
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/24/20,0.5,0.3,0.3
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/25/20,0.5,0.3,0.3
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/28/20,0.5,0.3,0.3
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/29/20,0.5,0.3,0.3
EUR1YBF=,Euro/US Dollar 1 Year 25 Delta Butterfly,12/30/20,0.488,0.287,0.287
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,11/30/20,1.525,0.475,0.475
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/1/20,1.475,0.475,0.475
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/2/20,1.388,0.738,0.738
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/3/20,1.375,0.725,0.725
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/4/20,1.225,0.575,0.575
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/7/20,1.438,0.488,0.488
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/8/20,1.125,0.475,0.475
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/9/20,1.075,0.425,0.425
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/10/20,1.1,0.45,0.45
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/11/20,1.175,0.175,0.175
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/14/20,0.975,0.325,0.325
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/15/20,1.125,0.475,0.475
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/16/20,1.025,0.375,0.375
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/17/20,1.125,0.475,0.475
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/18/20,1.325,0.325,0.325
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/21/20,0.95,0.3,0.3
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/22/20,0.9,0.25,0.25
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/23/20,0.925,0.275,0.275
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/24/20,0.925,0.275,0.275
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/25/20,0.975,0.325,0.325
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/28/20,0.925,0.275,0.275
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/29/20,1.1,0.15,0.15
EUR1YR10=,Euro/US Dollar 1 Year 10 Delta Risk Reversal,12/30/20,1.2,0.2,0.2
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,11/30/20,1.638,1.038,1.038
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/1/20,1.663,1.013,1.013
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/2/20,1.65,1.05,1.05
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/3/20,1.794,1.144,1.144
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/4/20,1.769,1.119,1.119
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/7/20,1.813,1.163,1.163
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/8/20,1.725,1.075,1.075
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/9/20,1.725,1.075,1.075
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/10/20,1.75,1.1,1.1
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/11/20,1.75,1.1,1.1
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/14/20,1.725,1.175,1.175
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/15/20,1.756,1.106,1.106
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/16/20,1.688,1.038,1.038
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/17/20,1.725,1.075,1.075
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/18/20,1.719,1.069,1.069
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/21/20,1.788,1.138,1.138
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/22/20,1.763,1.112,1.112
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/23/20,1.763,1.112,1.112
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/24/20,1.737,1.087,1.087
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/25/20,1.725,1.075,1.075
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/28/20,1.731,1.081,1.081
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/29/20,1.725,1.075,1.075
EUR1YB10=,Euro/US Dollar 1 Year 10 Delta Butterfly,12/30/20,1.712,1.063,1.063
EUR2YO=,Euro/US Dollar 2 Year ATM Option,11/30/20,6.825,6.525,6.525
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/1/20,6.9,6.65,6.65
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/2/20,7,6.7,6.7
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/3/20,7,6.7,6.7
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/4/20,7,6.75,6.75
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/7/20,6.98,6.73,6.73
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/8/20,6.887,6.637,6.637
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/9/20,6.85,6.6,6.6
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/10/20,6.95,6.7,6.7
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/11/20,7.075,6.825,6.825
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/14/20,7.075,6.775,6.775
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/15/20,7.05,6.8,6.8
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/16/20,7.075,6.825,6.825
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/17/20,7.113,6.863,6.863
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/18/20,6.9,6.65,6.65
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/21/20,6.963,6.662,6.662
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/22/20,6.875,6.625,6.625
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/23/20,6.852,6.602,6.602
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/24/20,6.815,6.565,6.565
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/25/20,6.8,6.5,6.5
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/28/20,6.8,6.55,6.55
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/29/20,6.85,6.55,6.55
EUR2YO=,Euro/US Dollar 2 Year ATM Option,12/30/20,6.925,6.625,6.625
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,11/30/20,0.65,0.1,0.1
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/1/20,0.625,0.075,0.075
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/2/20,0.65,0.15,0.15
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/3/20,0.675,0.175,0.175
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/4/20,0.6,0.1,0.1
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/7/20,0.6,0.05,0.05
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/8/20,0.55,0.05,0.05
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/9/20,0.525,0.025,0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/10/20,0.55,0.05,0.05
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/11/20,0.525,-0.025,-0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/14/20,0.525,-0.025,-0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/15/20,0.525,-0.025,-0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/16/20,0.525,-0.025,-0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/17/20,0.625,0.075,0.075
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/18/20,0.625,0.075,0.075
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/21/20,0.525,0.025,0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/22/20,0.45,0,0
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/23/20,0.45,0,0
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/24/20,0.45,0,0
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/25/20,0.45,0,0
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/28/20,0.45,0,0
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/29/20,0.525,-0.025,-0.025
EUR2YRR=,Euro/US Dollar 2 Year 25 Delta Risk Reversal,12/30/20,0.5,0.05,0.05
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,11/30/20,0.512,0.262,0.262
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/1/20,0.512,0.262,0.262
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/2/20,0.525,0.275,0.275
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/3/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/4/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/7/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/8/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/9/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/10/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/11/20,0.55,0.3,0.3
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/14/20,0.488,0.338,0.338
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/15/20,0.488,0.338,0.338
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/16/20,0.475,0.325,0.325
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/17/20,0.475,0.325,0.325
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/18/20,0.475,0.325,0.325
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/21/20,0.525,0.325,0.325
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/22/20,0.488,0.338,0.338
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/23/20,0.5,0.35,0.35
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/24/20,0.525,0.275,0.275
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/25/20,0.525,0.275,0.275
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/28/20,0.525,0.275,0.275
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/29/20,0.525,0.275,0.275
EUR2YBF=,Euro/US Dollar 2 Year 25 Delta Butterfly,12/30/20,0.525,0.275,0.275
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,11/30/20,1.375,-0.075,-0.075
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/1/20,1.4,-0.1,-0.1
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/2/20,1.475,0.025,0.025
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/3/20,1.525,0.025,0.025
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/4/20,1.375,-0.075,-0.075
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/7/20,1.375,-0.175,-0.175
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/8/20,1.275,-0.175,-0.175
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/9/20,1.3,-0.25,-0.25
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/10/20,1.325,-0.225,-0.225
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/11/20,1.2,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/14/20,1.2,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/15/20,1.2,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/16/20,1.175,-0.275,-0.275
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/17/20,1.375,-0.075,-0.075
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/18/20,1.375,-0.075,-0.075
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/21/20,1.25,-0.2,-0.2
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/22/20,1.15,-0.35,-0.35
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/23/20,1.15,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/24/20,1.15,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/25/20,1.15,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/28/20,1.15,-0.3,-0.3
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/29/20,1.225,-0.325,-0.325
EUR2YR10=,Euro/US Dollar 2 Year 10 Delta Risk Reversal,12/30/20,1.225,-0.225,-0.225
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,11/30/20,1.775,0.975,0.975
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/1/20,1.775,0.975,0.975
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/2/20,1.8,1,1
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/3/20,1.913,1.063,1.063
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/4/20,1.85,1.1,1.1
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/7/20,1.85,1.1,1.1
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/8/20,1.837,1.087,1.087
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/9/20,1.837,1.087,1.087
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/10/20,1.837,1.087,1.087
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/11/20,1.837,1.087,1.087
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/14/20,1.862,1.013,1.013
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/15/20,1.862,1.013,1.013
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/16/20,1.763,1.013,1.013
EUR2YB10=,Euro/US Dollar 2 Year 10 Delta Butterfly,12/17/20,1.825,0.975,0.975
